cellID,DoG_effectiveAR,DoG_majorAxisPix,DoG_minorAxisPix,DoG_effectiveThetaDeg,DoG_R2
1850,1.43537715064271,3.25947706755692,2.27081576859256,173.574115095315,0.795276979311898
1851,1.39831175594154,3.1364500786822,2.243026324677,162.41207592162,0.718039563789495
1852,1.32458540948416,2.22989001903224,1.68346261635226,151.125998792019,0.602982520463831
1855,1.66582264148658,2.54945167505227,1.53044604603112,138.756538045546,0.886226988079712
1856,1.64999034391933,3.14926757541822,1.90865818519735,173.949944545201,0.848018070225146
1859,1.94443203650233,3.70398034151585,1.90491633134096,87.1857835942536,0.707084463783965
1860,1.54263534838391,2.808719103852,1.8207278257914,109.49437929132,0.589091093513407
1861,1.49694972425691,3.17982575109631,2.12420343821152,6.92484951138553,0.767244983644814
1862,2.14682599930864,2.65890706977347,1.23852937808176,28.7251799238882,0.914039661531658
1863,1.53761618953219,2.79616427552471,1.81850600595941,2.55733251713517,0.75751011177259
1865,1.36585558038575,2.48887602072237,1.82221023691206,122.733410923596,0.593294956342606
