cellID,DoG_effectiveAR,DoG_majorAxisPix,DoG_minorAxisPix,DoG_effectiveThetaDeg,DoG_R2,Gabor_AR,Gabor_R2,Gabor_AR_raw,AR_difference_DoG_minus_Gabor,AR_ratio_DoG_over_Gabor,DoG_larger_AR,Gabor_larger_AR
469,1.17805132699423,2.35255262560284,1.99698652486162,40.121616828098,0.829299648755102,1.28095251597492,0.829886110216543,1.28095251597492,-0.10290118898069,0.91966822524848,0,1
470,2.54352136375844,5.40527458502078,2.12511467842899,4.14887951967509,0.744934722410304,2.04618664481747,0.778005989031601,0.48871397070877,0.497334718940973,1.24305442526497,1,0
479,1.91995099353998,2.78162767504259,1.44880139357821,0.391847609056924,0.823724366046922,2.96572197922112,0.780682080868679,2.96572197922112,-1.04577098568114,0.64738064019211,0,1
599,1.74802605850486,2.15285702023381,1.23159320752645,10.3999439199534,0.90129587932668,1.15746460614039,0.920868387485386,1.15746460614039,0.59056145236447,1.5102198799268,1,0
600,1.89225485646807,3.6823196678706,1.94599562277975,8.77276346133826,0.623299538714854,1.85838836389918,0.697075027177839,1.85838836389918,0.0338664925688898,1.01822358190934,1,0
614,1.61248324671782,2.22796778911408,1.3816998059664,26.7118528990323,0.65896064421068,2.03976692636673,0.648237141743605,2.03976692636673,-0.42728367964891,0.790523282770353,0,1
615,1.71226449752226,3.44880856221088,2.01417979944191,172.603833960731,0.889622568485581,1.09656821208155,0.883401113779903,0.91193597350571,0.615696285440715,1.56147559144723,1,0
617,1.65792573831472,2.10189465809273,1.26778576960226,7.85131272998973,0.82204851334358,1.29287091500492,0.858193764506544,1.29287091500492,0.3650548233098,1.2823598389236,1,0
621,1.48421418807788,2.47573041107256,1.66804119712583,7.23649141891656,0.862842180477877,2.99999999999996,0.841760521357704,2.99999999999996,-1.51578581192208,0.494738062692633,0,1
622,3.60625482046219,4.41778404138064,1.22503379858621,166.577223293092,0.866042964134386,2.99999999999839,0.708757939328119,2.99999999999839,0.6062548204638,1.20208494015471,1,0
629,1.71309861369025,3.50487696353537,2.04592831698426,149.038395634712,0.815047462726744,1.82424078630306,0.686205533806873,0.548173249665449,-0.111142172612806,0.93907483406396,0,1
632,1.67231222726461,3.57452961143603,2.13747741190822,177.541024661611,0.704138036743059,1.58421617998822,0.775086032508243,0.631226983180688,0.088096047276387,1.05560860215242,1,0
637,2.62410210155027,3.10104170757323,1.18175344844287,6.72977858588115,0.648282847486783,2.99999999999998,0.643558438600081,2.99999999999998,-0.37589789844971,0.874700700516763,0,1
646,1.80038640710582,2.39279867475311,1.32904728968689,165.621139783207,0.65796360627743,2.99999999999998,0.666874593776845,2.99999999999998,-1.19961359289416,0.600128802368611,0,1
647,1.63138813892893,3.21833356176828,1.97275773004041,172.194134927516,0.718647756943491,1.62244451571183,0.66618116157972,0.616353897046065,0.0089436232171034,1.00551243702357,1,0
648,1.73917743544467,2.73064447137555,1.57007813908153,155.073677751096,0.714186978757345,1.22578887723069,0.706234644909093,1.22578887723069,0.51338855821398,1.41882298636437,1,0
649,1.58439846646307,3.14730378476447,1.98643450582879,148.122584067382,0.848446044842869,1.70582308357965,0.782552405876868,0.586227264495397,-0.121424617116578,0.928817578865348,0,1
654,1.63418985346621,2.74812219999383,1.68164194274301,36.0786461274608,0.820490103900483,1.01765493547743,0.668839528543459,1.01765493547743,0.61653491798878,1.60583887179748,1,0
657,1.25001500883586,2.67208165326576,2.13763965582644,158.447342416347,0.856598471805114,1.2171938279669,0.857513679371482,0.821561839226801,0.032821180868956,1.0269646297203,1,0
659,2.83663959916534,3.11022834679576,1.09644818739431,170.946494817724,0.841083788169184,1.50691026666653,0.771774392549694,0.663609520832401,1.32972933249881,1.88242104517633,1,0
664,1.56475366696034,2.40556496251488,1.53734419244908,30.2466812931817,0.850572355865475,1.25032631405306,0.809374743098143,0.799791213510011,0.314427352907275,1.25147623414245,1,0
