cellID,DoG_effectiveAR,DoG_effectiveWidthX,DoG_effectiveWidthY,DoG_offsetMag,DoG_R2
1431,2.14584084027152,90.7687518637891,42.2998528876465,0.933631474619229,0.719008461525206
1438,1.36126225706799,16.0608147857514,11.7984721183298,0.944227052988722,0.749799783842899
1440,1.59642123942746,19.8064902386078,12.406807018999,1.29394338010969,0.448482466731793
1443,1.47863878153647,9.54685226863502,14.1163460060032,1.32266740844384,0.775033075194508
1450,1.73629413156493,28.6355428835249,16.4923340826566,2.66619369905387,0.841956240721672
1453,1.69005840406187,32.6557558244635,19.3222646897758,1.3322436059165,0.410804303318323
1455,1.908727780064,31.9191638729568,16.7227428690154,0.87116216799944,0.57931573935036
1510,1.0864695669647,7.14850632426459,6.5795734566552,0.598334791627339,0.566322651206446
1517,1.52562556659834,34.3517633649386,22.5165100251513,0.181547316138393,0.918537058990328
1532,1.39642350548434,24.8519804956284,17.7968792404483,1.02397480070016,0.777085191803057
1545,1.22784806632757,13.0005751983098,10.5880976277414,2.34838086387484,0.650258095252093
1546,1.09617488601778,12.7655155866599,11.6455099906867,1.21808347102203,0.712261712133085
1563,1.35490121279957,18.5748835871864,13.7094006645738,1.43971472552825,0.846067491605093
1564,1.86702133591249,26.4055158091728,14.1431248273697,1.49363039497991,0.620957763802909
1565,1.78374724171511,30.0821163103822,16.8645622019057,1.57958646004702,0.774326845439929
1566,1.73020668173589,31.3196346767954,18.101672480754,1.06632676929494,0.817057515265135
1571,1.3795045332593,24.1474316818308,17.504423580819,1.64658307144396,0.825320525766688
1575,3.42791924401251,4.89270937949129,16.7718126373187,1.16584207562208,0.476163415871169
1580,1.69265339497361,24.6211493051891,14.5458895355082,1.08708192516749,0.856759291228616
1581,2.08448049554084,20.8647156709443,10.0095518838284,1.2550797981397,0.486203003588954
1584,1.09555958155463,21.7307739042526,19.8353191100899,2.15989000191758,0.693113413074298
1587,1.60993272526644,28.6154892340053,17.7743385080079,4.03514974506238,0.770006042606462
1588,1.61532686577011,33.9644892142266,21.0263878685841,1.34364581968089,0.805415185400326
1589,1.65081774019529,21.2610850570067,12.8791232001732,0.697079312988104,0.844763696883528
1590,1.57858260895442,19.8896707819754,12.5997022070004,1.03655927406489,0.887698348464232
1592,2.27849356043866,34.8376621402153,15.2897786261499,1.01257616151895,0.805814213361257
1593,4.69685777545392,3.22824589526948,15.1626118342736,0.957720908653282,0.830113836269325
1596,1.67633733172014,16.8219485682554,10.0349424008794,1.15009481337721,0.628544570944385
1597,1.79920747181819,30.2759616733161,16.8273876957173,0.46326502642092,0.839998369131625
1599,1.2080033633233,13.0094715774005,10.7694001294918,5.00491903978389,0.831534048152595
1601,1.59410540537773,17.4543278397909,10.9492934287209,1.32128553250828,0.893118053683296
1602,1.7843827986691,43.055994153969,24.1293483584815,1.83750478715343,0.833264580702348
1605,1.68576126009054,17.2086051246695,10.2082101019128,1.1711377852494,0.78163951791403
1606,1.92330891104122,41.593494409268,21.6260082665299,0.725220203165077,0.8345809575305
1608,1.16332249395192,11.5300968427401,9.91135038021253,0.226754727436252,0.52658347693099
1610,1.12807209159625,8.8966922699604,7.88663449458388,0.827862714228041,0.798557391292883
1611,1.12345720376095,11.6822603524783,10.3984916500336,1.18269236817012,0.771638813448031
1612,1.45581332589993,22.5997684774727,15.523809320472,0.357577779863106,0.864787576139314
1613,1.53783363982842,22.2084942106951,14.4414152711427,1.48410294601176,0.40251767446233
1614,1.37159158144814,16.4805382501691,12.0156309451599,0.31227631169051,0.671638812403047
1616,2.39104411347378,40.3073936795921,16.8576537138967,0.443793926716781,0.654280778868274
1618,1.00580015627204,8.99502620147745,9.04719875911714,1.14586844878518,0.496039567821515
1619,1.39105714016377,14.72457518686,10.5851691937878,0.604783810012125,0.811876342668738
1620,1.34844692479642,10.5210193972279,7.80232369829189,1.04535374098108,0.576492407510227
1621,1.20709443518099,14.3186720783686,11.8620976628242,0.984123574073621,0.88296147553564
1622,1.24203156933104,15.61441417889,12.5716725439596,1.3620189787304,0.890035014007029
